Num,Name,Ca,,, 
2082,피자_포테이토 피자 밀스크린체다크림크러스트 (L),E,,,
2083,피자_포테이토 피자 밀스크린체다크림크러스트 (R),E,,,
2084,피자_포테이토 피자 밀스크린치즈크러스트 (L),E,,,
2085,피자_포테이토 피자 밀스크린치즈크러스트 (R),E,,,
2086,피자_포테이토 피자바이트 (L),E,,,
2087,피자_포테이토 피자 백미스크린 (L),E,,,
2088,피자_포테이토 피자 백미스크린 (R),E,,,
2089,피자_포테이토 피자 백미스크린치즈크러스트 (L),E,,,
2090,피자_포테이토 피자 백미스크린치즈크러스트 (R),E,,,
2091,피자_포테이토 피자 씬 (L),E,,,
2092,피자_포테이토 피자 씬 (R),E,,,
2093,피자_포테이토 피자 에그타르트 (L),E,,,
2094,피자_포테이토 피자 에그타르트 (R),E,,,
2095,피자_포테이토 피자 오리진 (L),E,,,
2096,피자_포테이토 피자 오리진 (R),E,,,
2097,피자_포테이토 피자 체다크림크러스트 (L),E,,,
2098,피자_포테이토 피자 체다크림크러스트 (R),E,,,
2099,피자_포테이토 피자 치즈캡 (L),E,,,
2100,피자_포테이토 피자 치즈캡 (R),E,,,
2101,피자_포테이토 피자 치즈크러스트 (L),E,,,
2102,피자_포테이토 피자 치즈크러스트 (R),E,,,
2103,피자_포테이토 피자 크림치즈 (L),E,,,
2104,피자_포테이토 피자 크림치즈 (R),E,,,
2105,피자_포테이토 피자 팬 (L),E,,,
2106,피자_포테이토 피자 팬 (R),E,,,
2107,피자_포테이토 피자 흑미스크린 (L),E,,,
2108,피자_포테이토 피자 흑미스크린 (R),E,,,
2109,피자_포테이토 피자 흑미스크린치즈크러스트 (L),E,,,
2110,피자_포테이토 피자 흑미스크린치즈크러스트 (R),E,,,
2111,피자_포테이토 피자,E,,,
2112,피자_포테이토 피자,E,,,
2113,피자_폴드포크 피자 (L),E,,,
2114,피자_퐁듀골드포테이토 피자 (L),E,,,
2115,피자_퐁듀눈꽃치즈 피자 (L),E,,,
2116,피자_퐁듀불금 피자 (L),E,,,
2117,피자_푸팟퐁커리 피자 (L),E,,,
2118,피자_푸팟퐁커리 피자 마니아 에어도우 (L),E,,,
2119,피자_푸팟퐁커리 피자 마니아 파마산엣지 (L),E,,,
2120,피자_푸팟퐁커리 피자,E,,,
2121,피자_풀드포크바베큐 피자 (F),E,,,
2122,피자_풀드포크바베큐 피자 (L),E,,,
2123,피자_풀드포크바베큐 피자 (P),E,,,
2124,피자_풀드포크 피자 (L),E,,,
2125,피자_풀드포크 피자 (M),E,,,
2126,피자_프랑크필레 피자 (L),E,,,
2127,피자_프리미엄불고기 피자 (XL),E,,,
2128,피자_프리미엄직화불고기 피자 (F),E,,,
2129,피자_프리미엄직화불고기 피자 (L),E,,,
2130,피자_프리미엄직화불고기 피자 (P),E,,,
2131,피자_프리미엄포테이토 피자 (L),E,,,
2132,피자_하나둘셋치즈 피자 (L),E,,,
2133,피자_하와이안 포카챠,E,,,
2134,피자_하와이안쉬림프 피자 (L),E,,,
2135,피자_하와이안쉬림프 피자바이트 (L),E,,,
2136,피자_하와이안슈림프 피자 오리지널 (L),E,,,
2137,피자_하와이안스페셜 피자 오리진 (L),E,,,
2138,피자_하와이안스페셜 피자 오리진 (R),E,,,
2139,피자_하와이안스페셜 피자 치즈캡 (L),E,,,
2140,피자_하와이안스페셜 피자 치즈캡 (R),E,,,
2141,피자_하와이안 피자 (F),E,,,
2142,피자_하와이안 피자 (L),E,,,
2143,피자_하와이안 피자 (L),E,,,
2144,피자_하와이안 피자(L),E,,,
2145,피자_하와이안 피자 (L),E,,,
2146,피자_하와이안 피자 (L),E,,,
2147,피자_하와이안 피자 (L),E,,,
2148,피자_하와이안 피자 (L),E,,,
2149,피자_하와이안 피자 (P),E,,,
2150,피자_하와이안 피자 (R),E,,,
2151,피자_하와이안 피자 (R),E,,,
2152,피자_하와이안 피자 (XL),E,,,
2153,피자_하와이안 피자 오리지널 (M),E,,,
2154,피자_하와이안 피자,E,,,
2155,피자_하와이언쉬림프 피자 (L),E,,,
2156,피자_하와이언쉬림프 피자 (M),E,,,
2157,피자_하와이언 피자 (L),E,,,
2158,피자_하와이언 피자 (L),E,,,
2159,피자_하와이언 피자 (L),E,,,
2160,피자_하와이언 피자 (M),E,,,
2161,피자_하와이언 피자 (XL),E,,,
2162,피자_하와이언 피자 고구마크러스트 (L),E,,,
2163,피자_하와이언 피자 고구마크러스트 (R),E,,,
2164,피자_하와이언 피자 라이스골드 (F),E,,,
2165,피자_하와이언 피자 라이스바이트 (F),E,,,
2166,피자_하와이언 피자 밀스크린 (L),E,,,
2167,피자_하와이언 피자 밀스크린 (R),E,,,
2168,피자_하와이언 피자 밀스크린고구마크러스트 (L),E,,,
2169,피자_하와이언 피자 밀스크린고구마크러스트 (R),E,,,
2170,피자_하와이언 피자 밀스크린체다크림크러스트 (L),E,,,
2171,피자_하와이언 피자 밀스크린체다크림크러스트 (R),E,,,
2172,피자_하와이언 피자 밀스크린치즈크러스트 (L),E,,,
2173,피자_하와이언 피자 밀스크린치즈크러스트 (R),E,,,
2174,피자_하와이언 피자 백미스크린 (L),E,,,
2175,피자_하와이언 피자 백미스크린 (R),E,,,
2176,피자_하와이언 피자 백미스크린치즈크러스트 (L),E,,,
2177,피자_하와이언 피자 백미스크린치즈크러스트 (R),E,,,
2178,피자_하와이언 피자 석쇠 (F),E,,,
2179,피자_하와이언 피자 석쇠 (L),E,,,
2180,피자_하와이언 피자 석쇠 (R),E,,,
2181,피자_하와이언 피자 씬 (L),E,,,
2182,피자_하와이언 피자 씬 (R),E,,,
2183,피자_하와이언 피자 체다크림크러스트 (L),E,,,
2184,피자_하와이언 피자 체다크림크러스트 (R),E,,,
2185,피자_하와이언 피자 치즈크러스트 (F),E,,,
2186,피자_하와이언 피자 치즈크러스트 (L),E,,,
2187,피자_하와이언 피자 치즈크러스트 (L),E,,,
2188,피자_하와이언 피자 치즈크러스트 (R),E,,,
2189,피자_하와이언 피자 치즈크러스트 (R),E,,,
2190,피자_하와이언 피자 팬 (F),E,,,
2191,피자_하와이언 피자 팬 (L),E,,,
2192,피자_하와이언 피자 팬 (L),E,,,
2193,피자_하와이언 피자 팬 (R),E,,,
2194,피자_하와이언 피자 팬 (R),E,,,
2195,피자_하와이언 피자 흑미스크린 (L),E,,,
2196,피자_하와이언 피자 흑미스크린 (R),E,,,
2197,피자_하와이언 피자 흑미스크린치즈크러스트 (L),E,,,
2198,피자_하와이언 피자 흑미스크린치즈크러스트 (R),E,,,
2199,피자_하와이언 피자,E,,,
2200,피자_하프앤하프 피자 골드 (L),E,,,
2201,피자_하프앤하프 피자 골드 (R),E,,,
2202,피자_하프앤하프 피자 에그타르트 (L),E,,,
2203,피자_하프앤하프 피자 에그타르트 (R),E,,,
2204,피자_하프앤하프 피자 크림치즈 (L),E,,,
2205,피자_하프앤하프 피자 크림치즈 (R),E,,,
2206,피자_한우불고기 피자 라이스골드 (R),E,,,
2207,피자_한우불고기 피자 라이스바이트 (F),E,,,
2208,피자_한우불고기 피자 라이스바이트 (L),E,,,
2209,피자_한우불고기 피자 라이스바이트 (R),E,,,
2210,피자_한우불고기 피자 석쇠 (F),E,,,
2211,피자_한우불고기 피자 석쇠 (L),E,,,
2212,피자_한우불고기 피자 석쇠 (R),E,,,
2213,피자_한우불고기 피자 치즈크러스트 (F),E,,,
2214,피자_한우불고기 피자 치즈크러스트 (L),E,,,
2215,피자_한우불고기 피자 치즈크러스트 (R),E,,,
2216,피자_한우불고기 피자 팬 (F),E,,,
2217,피자_한우불고기 피자 팬 (L),E,,,
2218,피자_한우불고기 피자 팬 (R),E,,,
2219,피자_한우핫불고기 피자 골드 (L),E,,,
2220,피자_한우핫불고기 피자 라이스골드 (F),E,,,
2221,피자_한우핫불고기 피자 라이스골드 (R),E,,,
2222,피자_한우핫불고기 피자 라이스바이트 (F),E,,,
2223,피자_한우핫불고기 피자 라이스바이트 (L),E,,,
2224,피자_한우핫불고기 피자 라이스바이트 (R),E,,,
2225,피자_한우핫불고기 피자 석쇠 (F),E,,,
2226,피자_한우핫불고기 피자 석쇠 (L),E,,,
2227,피자_한우핫불고기 피자 석쇠 (R),E,,,
2228,피자_한우핫불고기 피자 치즈크러스트 (F),E,,,
2229,피자_한우핫불고기 피자 치즈크러스트 (L),E,,,
2230,피자_한우핫불고기 피자 치즈크러스트 (R),E,,,
2231,피자_한우핫불고기 피자 팬 (F),E,,,
2232,피자_한우핫불고기 피자 팬 (L),E,,,
2233,피자_할라불고기 피자 (L),E,,,
2234,피자_할라피노 피자 (L),E,,,
2235,피자_할라피뇨프라이 피자 (L),E,,,
2236,피자_할라피뇨 피자 오리지널 (M),E,,,
2237,피자_할루미 피자 고구마크러스트 (L),E,,,
2238,피자_할루미 피자 고구마크러스트 (R),E,,,
2239,피자_할루미 피자 밀스크린 (L),E,,,
2240,피자_할루미 피자 밀스크린 (R),E,,,
2241,피자_할루미 피자 밀스크린고구마크러스트 (L),E,,,
2242,피자_할루미 피자 밀스크린고구마크러스트 (R),E,,,
2243,피자_할루미 피자 밀스크린체다크림크러스트 (L),E,,,
2244,피자_할루미 피자 밀스크린체다크림크러스트 (R),E,,,
2245,피자_할루미 피자 밀스크린치즈크러스트 (L),E,,,
2246,피자_할루미 피자 밀스크린치즈크러스트 (R),E,,,
2247,피자_할루미 피자 백미스크린 (L),E,,,
2248,피자_할루미 피자 백미스크린 (R),E,,,
2249,피자_할루미 피자 백미스크린치즈크러스트 (L),E,,,
2250,피자_할루미 피자 백미스크린치즈크러스트 (R),E,,,
2251,피자_할루미 피자 씬 (L),E,,,
2252,피자_할루미 피자 씬 (R),E,,,
2253,피자_할루미 피자 체다크림크러스트 (L),E,,,
2254,피자_할루미 피자 체다크림크러스트 (R),E,,,
2255,피자_할루미 피자 치즈크러스트 (L),E,,,
2256,피자_할루미 피자 치즈크러스트 (R),E,,,
2257,피자_할루미 피자 팬 (L),E,,,
2258,피자_할루미 피자 팬 (R),E,,,
2259,피자_할루미 피자 흑미스크린 (L),E,,,
2260,피자_할루미 피자 흑미스크린 (R),E,,,
2261,피자_할루미 피자 흑미스크린치즈크러스트 (L),E,,,
2262,피자_할루미 피자 흑미스크린치즈크러스트 (R),E,,,
2263,피자_핫&스파이시치킨 피자 (L),E,,,
2264,피자_핫&스파이시치킨 피자 (R),E,,,
2265,피자_핫갈베 피자 (L),E,,,
2266,피자_핫멕시칸 피자 고구마크러스트 (L),E,,,
2267,피자_핫멕시칸 피자 고구마크러스트 (R),E,,,
2268,피자_핫멕시칸 피자 밀스크린 (L),E,,,
2269,피자_핫멕시칸 피자 밀스크린 (R),E,,,
2270,피자_핫멕시칸 피자 밀스크린고구마크러스트 (L),E,,,
2271,피자_핫멕시칸 피자 밀스크린고구마크러스트 (R),E,,,
2272,피자_핫멕시칸 피자 밀스크린체다크림크러스트 (L),E,,,
2273,피자_핫멕시칸 피자 밀스크린체다크림크러스트 (R),E,,,
2274,피자_핫멕시칸 피자 밀스크린치즈크러스트 (L),E,,,
2275,피자_핫멕시칸 피자 밀스크린치즈크러스트 (R),E,,,
2276,피자_핫멕시칸 피자 백미스크린 (L),E,,,
2277,피자_핫멕시칸 피자 백미스크린 (R),E,,,
2278,피자_핫멕시칸 피자 백미스크린치즈크러스트 (L),E,,,
2279,피자_핫멕시칸 피자 백미스크린치즈크러스트 (R),E,,,
2280,피자_핫멕시칸 피자 씬 (L),E,,,
2281,피자_핫멕시칸 피자 씬 (R),E,,,
2282,피자_핫멕시칸 피자 체다크림크러스트 (L),E,,,
2283,피자_핫멕시칸 피자 체다크림크러스트 (R),E,,,
2284,피자_핫멕시칸 피자 치즈크러스트 (L),E,,,
2285,피자_핫멕시칸 피자 치즈크러스트 (R),E,,,
2286,피자_핫멕시칸 피자 팬 (L),E,,,
2287,피자_핫멕시칸 피자 팬 (R),E,,,
2288,피자_핫멕시칸 피자 흑미스크린 (L),E,,,
2289,피자_핫멕시칸 피자 흑미스크린 (R),E,,,
2290,피자_핫멕시칸 피자 흑미스크린치즈크러스트 (L),E,,,
2291,피자_핫멕시칸 피자 흑미스크린치즈크러스트 (R),E,,,
2292,피자_핫바베큐 피자,E,,,
2293,피자_핫불고기 피자 (L),E,,,
2294,피자_핫쉬림프골드 피자 (L),E,,,
2295,피자_핫쉬림프 피자 (L),E,,,
2296,피자_핫스파이스 피자 (L),E,,,
2297,피자_핫스파이시치킨 피자 (L),E,,,
2298,피자_핫스파이시치킨 피자 (M),E,,,
2299,피자_핫스파이시치킨 피자 오리지널 (M),E,,,
2300,피자_핫앤스파이시멕시칸 피자 (F),E,,,
2301,피자_핫앤스파이시멕시칸 피자 (L),E,,,
2302,피자_핫앤스파이시멕시칸 피자 (P),E,,,
2303,피자_핫앤스파이시멕시칸 피자 (R),E,,,
2304,피자_핫앤스파이시 피자 (L),E,,,
2305,피자_핫제육쉬림프 피자 (L),E,,,
2306,피자_핫제육쉬림프 피자 (M),E,,,
2307,피자_핫직화불고기 피자 (L),E,,,
2308,피자_핫직화불고기 피자 (M),E,,,
2309,피자_핫치킨쉬림프 피자 (L),E,,,
2310,피자_핫치킨쉬림프 피자 (L),E,,,
2311,피자_핫치킨쉬림프 피자 (L),E,,,
2312,피자_핫치킨쉬림프 피자 (M),E,,,
2313,피자_핫치킨 쉬림프 피자 (XL),E,,,
2314,피자_핫치킨포테이토 피자 (L),E,,,
2315,피자_핫치킨 피자 (L),E,,,
2316,피자_핫치킨 피자 (L),E,,,
2317,피자_핫치킨 피자 (L),E,,,
2318,피자_핫치킨 피자 (XL),E,,,
2319,피자_핫치킨 피자,E,,,
2320,피자_핫칠리새우 피자 (L),E,,,
2321,피자_핫커리치킨 피자 밀도우 (L),E,,,
2322,피자_핫커리치킨 피자 밀도우 (R),E,,,
2323,피자_핫커리치킨 피자 씬도우 (L),E,,,
2324,피자_핫커리치킨 피자 씬도우 (R),E,,,
2325,피자_핫페퍼불고기 피자 (L),E,,,
2326,피자_해쉬베이컨 피자 골드스윗 (L),E,,,
2327,피자_해쉬베이컨 피자 골드스윗 (R),E,,,
2328,피자_해쉬베이컨 피자 리코타링 (L),E,,,
2329,피자_해쉬베이컨 피자 리코타링 (R),E,,,
2330,피자_해쉬베이컨 피자 석쇠 (L),E,,,
2331,피자_해쉬베이컨 피자 석쇠 (R),E,,,
2332,피자_해쉬베이컨 피자 씬도우 (L),E,,,
2333,피자_해쉬베이컨 피자 씬도우 (R),E,,,
2334,피자_해쉬베이컨 피자 치즈링 (L),E,,,
2335,피자_해쉬베이컨 피자 치즈링 (R),E,,,
2336,피자_햄벅한새우 피자 골드 (L),E,,,
2337,피자_햄벅한새우 피자 골드 (R),E,,,
2338,피자_햄벅한새우 피자 노엣지 (L),E,,,
2339,피자_햄벅한새우 피자 노엣지 (R),E,,,
2340,피자_햄벅한새우 피자 에그타르트 (L),E,,,
2341,피자_햄벅한새우 피자 에그타르트 (R),E,,,
2342,피자_햄벅한새우 피자 치즈캡 (L),E,,,
2343,피자_햄벅한새우 피자 치즈캡 (R),E,,,
2344,피자_햄벅한새우 피자 크림치즈 (L),E,,,
2345,피자_햄벅한새우 피자 크림치즈 (R),E,,,
2346,피자_행복하새우 피자 (L),E,,,
2347,피자_허니 고르곤졸라 스퀘어 피자,E,,,
2348,피자_허니갈릭쉬림프 피자 (L),E,,,
2349,피자_허니갈릭쉬림프 피자 (M),E,,,
2350,피자_허니갈릭텐더 피자 (L),E,,,
2351,피자_허니갈릭텐더 피자 (M),E,,,
2352,피자_허니비프 피자,E,,,
2353,피자_허니크런치스테이크 피자,E,,,
2354,피자_허브포테이토 피자 씬 (L),E,,,
2355,피자_허브포테이토 피자 씬 (R),E,,,
2356,피자_헤븐스페셜 피자 (L),E,,,
2357,피자_홍대 피자 골드스윗 (L),E,,,
2358,피자_홍대 피자 골드스윗 (R),E,,,
2359,피자_홍대 피자 리코타링 (L),E,,,
2360,피자_홍대 피자 리코타링 (R),E,,,
2361,피자_홍대 피자 석쇠 (L),E,,,
2362,피자_홍대 피자 석쇠 (R),E,,,
2363,피자_홍대 피자 씬도우 (L),E,,,
2364,피자_홍대 피자 씬도우 (R),E,,,
2365,피자_홍대 피자 치즈링 (L),E,,,
2366,피자_홍대 피자 치즈링 (R),E,,,
2367,피자_화이트고구마무스 피자 (L),E,,,
2368,피자_황제천왕 피자 (L),E,,,
2369,피자_흐르쥬퐁듀 시카고 피자,E,,,
2370,피자_흥부포테이토 피자 골드스윗 (G),E,,,
2371,피자_흥부포테이토 피자 골드스윗 (L),E,,,
2372,피자_흥부포테이토 피자 골드스윗 (R),E,,,
2373,피자_흥부포테이토 피자 리코타링 (G),E,,,
2374,피자_흥부포테이토 피자 리코타링 (L),E,,,
2375,피자_흥부포테이토 피자 리코타링 (R),E,,,
2376,피자_흥부포테이토 피자 석쇠 (G),E,,,
2377,피자_흥부포테이토 피자 석쇠 (L),E,,,
2378,피자_흥부포테이토 피자 석쇠 (R),E,,,
2379,피자_흥부포테이토 피자 씬도우 (L),E,,,
2380,피자_흥부포테이토 피자 씬도우 (R),E,,,
2381,피자_흥부포테이토 피자 치즈링 (G),E,,,
2382,피자_흥부포테이토 피자 치즈링 (L),E,,,
2383,피자_흥부포테이토 피자 치즈링 (R),E,,,
2384,피자_디트로이트 더블페퍼로니 피자 (L),E,,,
2385,피자_디트로이트 미티디럭스 피자 (L),E,,,
2386,피자_디트로이트 하와이안 피자 (L),E,,,
2387,피자_12첩콤비네이션 피자 (L),E,,,
2388,피자_12첩콤비네이션 피자 (R),E,,,
2389,피자_7번가스페셜 피자 씬바샤삭 (L),E,,,
2390,피자_7번가스페셜 피자 씬바샤삭 (R),E,,,
2391,피자_88페퍼로니 피자 (XL),E,,,
2392,피자_LA BBQ 불고기 피자 씬 (L),E,,,
2393,피자_LA BBQ 불고기 피자 오리지널 (L),E,,,
2394,피자_LA BBQ 불고기 피자 오리지널 (M),E,,,
2395,피자_LA BBQ 불고기 피자 오리지널 파마산 치즈 (L),E,,,
2396,피자_LA BBQ 불고기 피자 오리지널 파마산 치즈 (M),E,,,
2397,피자_LA BBQ 불고기 피자 팬 (L),E,,,
2398,피자_LA BBQ불고기+페페로니 피자 씬 (L),E,,,
2399,피자_LA BBQ불고기+페페로니 피자 오리지널 파마산엣지 (L),E,,,
2400,피자_LA BBQ불고기+페페로니 피자 팬 (L),E,,,
2401,피자_LA BBQ불고기+페페로니 피자 오리지날 (L),E,,,
2402,피자_가든 스페셜 피자 골드링 (F),E,,,
2403,피자_가든 스페셜 피자 골드링 (L),E,,,
2404,피자_가든 스페셜 피자 골드링 (P),E,,,
2405,피자_가든 스페셜 피자 골드링씬 (F),E,,,
2406,피자_가든 스페셜 피자 씬 (F),E,,,
2407,피자_가든 스페셜 피자 오리지널 (F),E,,,
2408,피자_가든 스페셜 피자 오리지널 (L),E,,,
2409,피자_가든 스페셜 피자 오리지널 (P),E,,,
2410,피자_가든 스페셜 피자 오리지널 (R),E,,,
2411,피자_가든 스페셜 피자 치즈롤 (F),E,,,
2412,피자_가든 스페셜 피자 치즈롤 (L),E,,,
2413,피자_가든 스페셜 피자 치즈롤 (P),E,,,
2414,피자_갈릭쉬림프 피자 (L),E,,,
2415,피자_갈릭쉬림프 피자 (L),E,,,
2416,피자_갈릭쉬림프 피자 (L),E,,,
2417,피자_갈릭스테이크 피자 (L),E,,,
2418,피자_게살크림 피자,E,,,
2419,피자_고구마디럭스 피자,E,,,
2420,피자_고구마무스 피자 (L),E,,,
2421,피자_고구마무스 피자 (R),E,,,
2422,피자_고구마무스 피자,E,,,
2423,피자_고구마 피자 (L),E,,,
2424,피자_고구마 피자 (L),E,,,
2425,피자_고구마 피자 씬바샤삭 (L),E,,,
2426,피자_고구마 피자 씬바샤삭 (R),E,,,
2427,피자_고구맛 피자,E,,,
2428,피자_고기FLEX 피자,E,,,
2429,피자_고기농장 피자 (L),E,,,
2430,피자_고기천국 피자 (L),E,,,
2431,피자_고기천국 피자 (M),E,,,
2432,피자_고르곤졸라 피자 씬 (L),E,,,
2433,피자_고르곤졸라 피자 씬 (R),E,,,
2434,피자_고르곤졸라 피자,E,,,
2435,피자_고르곤졸라 피자,E,,,
2436,피자_고르곤졸라 피자 씬바샤삭 (L),E,,,
2437,피자_고르곤졸라 피자 씬바샤삭 (R),E,,,
2438,피자_고르목졸라 피자 (L),E,,,
2439,피자_고르목졸라 피자 (M),E,,,
2440,피자_고추불고기 피자,E,,,
2441,피자_고추장 불고기 피자,E,,,
2442,피자_고추장불고기 피자,E,,,
2443,피자_국민감튀 피자,E,,,
2444,피자_국민반반 피자 (L),E,,,
2445,피자_국민반반 피자 (R),E,,,
2446,피자_그라나콤비네이션 피자 (L),E,,,
2447,피자_그린머쉬룸 피자 골드스윗 (L),E,,,
2448,피자_그린머쉬룸 피자 골드스윗 (R),E,,,
2449,피자_그린머쉬룸 피자 리코타링 (L),E,,,
2450,피자_그린머쉬룸 피자 리코타링 (R),E,,,
2451,피자_그린머쉬룸 피자 석쇠 (L),E,,,
2452,피자_그린머쉬룸 피자 석쇠 (R),E,,,
2453,피자_그린머쉬룸 피자 씬바샤삭 (L),E,,,
2454,피자_그린머쉬룸 피자 씬바샤삭 (R),E,,,
2455,피자_그린머쉬룸 피자 치즈링 (L),E,,,
2456,피자_그린머쉬룸 피자 치즈링 (R),E,,,
2457,피자_그린잇 식물성 가든 스페셜 피자 오리지널 (L),E,,,
2458,피자_그린잇 식물성 마가리타 피자 오리지널 (L),E,,,
2459,피자_그릴드비프 갈비천왕 피자,E,,,
2460,피자_까르보치킨 피자 (L),E,,,
2461,피자_깐쇼불갈비 피자 씬바샤삭 (L),E,,,
2462,피자_깐쇼불갈비 피자 씬바샤삭 (R),E,,,
2463,피자_꽃길만 감자 피자,E,,,
2464,피자_꽃페로니 피자,E,,,
2465,피자_꽃 피자 (L),E,,,
2466,피자_꽉채운 페퍼로니 피자 (L),E,,,
2467,피자_꽉채운 페퍼로니 피자 (R),E,,,
2468,피자_나이스투미트유 피자 (L),E,,,
2469,피자_노마진 불고기 피자,E,,,
2470,피자_눈꽃치즈 피자 (L),E,,,
2471,피자_뉴욕 오리진 피자 나폴리 (L),E,,,
2472,피자_뉴욕 오리진 피자 나폴리 (M),E,,,
2473,피자_뉴욕 오리진 피자 더블치즈 페퍼로니 엣지 (L),E,,,
2474,피자_뉴욕 오리진 피자 더블치즈 페퍼로니 엣지 (M),E,,,
2475,피자_뉴욕 오리진 피자 더블치즈 엣지 (L),E,,,
2476,피자_뉴욕 오리진 피자 더블치즈 엣지 (M),E,,,
2477,피자_뉴욕 오리진 피자 슈퍼시드 화이버 버스트 오리지널 (L),E,,,
2478,피자_뉴욕 오리진 피자 슈퍼시드 화이버 엣지 오리지널 (L),E,,,
2479,피자_뉴욕 오리진 피자 슈퍼시드 화이버 엣지 오리지널 (M),E,,,
2480,피자_뉴욕 오리진 피자 슈퍼시드 화이버 오리지널 (L),E,,,
2481,피자_뉴욕 오리진 피자 슈퍼시드 화이버 오리지널 (M),E,,,
2482,피자_뉴욕 오리진 피자 슈화 더블 치즈 페퍼로니 엣지 (L),E,,,
2483,피자_뉴욕 오리진 피자 슈화 더블 치즈 페퍼로니 엣지 (M),E,,,
2484,피자_뉴욕 오리진 피자 씬 (L),E,,,
2485,피자_뉴욕 오리진 피자 씬 (M),E,,,
2486,피자_뉴욕 오리진 피자 오리지널 (M),E,,,
2487,피자_뉴욕 오리진 피자 치즈버스트 나폴리 (L),E,,,
2488,피자_뉴욕 오리진 피자 치즈버스트 오리지널 (L),E,,,
2489,피자_뉴욕베이컨체더 피자 (L),E,,,
2490,피자_뉴욕페퍼로니 피자,E,,,
2491,피자_니가가라하와이 피자 (L),E,,,
2492,피자_니가가라하와이 피자 (M),E,,,
2493,피자_단짠반반 피자 (L),E,,,
2494,피자_단짠반반 피자 (R),E,,,
2495,피자_단짠콘후라이 피자 (L),E,,,
2496,피자_단짠콘후라이 피자 (M),E,,,
2497,피자_달달고구마 피자 (L),E,,,
2498,피자_달달고구마 피자 (M),E,,,
2499,피자_달달옥수수 피자 씬 (L),E,,,
2500,피자_달콤불고기 피자,E,,,
2501,피자_달콤옥수수 피자,E,,,
2502,피자_대만 콘 치즈 감자 피자 나폴리 (L),E,,,
2503,피자_대만 콘 치즈 감자 피자 더블치즈 페퍼로니 엣지 (L),E,,,
2504,피자_대만 콘 치즈 감자 피자 슈퍼시드 화이버 오리지널 (L),E,,,
2505,피자_대만 콘 치즈 감자 피자 슈화 더블치즈 페퍼로니 엣지 (L),E,,,
2506,피자_대만 콘 치즈 감자 피자 씬 (L),E,,,
2507,피자_대만 콘 치즈 감자 피자 오리지널 (L),E,,,
2508,피자_대만 콘 치즈 감자 피자 치즈버스트 나폴리 (L),E,,,
2509,피자_대만 콘 치즈 감자 피자 치즈버스트 오리지널 (L),E,,,
2510,피자_대만 콘 치즈 감자 피자 슈퍼시드 화이버 버스트 오리지널 (L),E,,,
2511,피자_대만 콘 치즈 감자 피자 더블치즈 엣지 (L),E,,,
2512,피자_대만 콘 치즈 감자 피자 슈퍼시드 화이버 엣지 오리지널 (L),E,,,
2513,피자_대왕페퍼로니 피자 (L),E,,,
2514,피자_대왕햄 피자 (L),E,,,
2515,피자_더블 치즈버거 피자 골드링 (F),E,,,
2516,피자_더블 치즈버거 피자 골드링 (L),E,,,
2517,피자_더블 치즈버거 피자 골드링 (P),E,,,
2518,피자_더블 치즈버거 피자 골드링씬 (F),E,,,
2519,피자_더블 치즈버거 피자 씬 (F),E,,,
2520,피자_더블 치즈버거 피자 오리지널 (F),E,,,
2521,피자_더블 치즈버거 피자 오리지널 (L),E,,,
2522,피자_더블 치즈버거 피자 오리지널 (P),E,,,
2523,피자_더블 치즈버거 피자 치즈롤 (F),E,,,
2524,피자_더블 치즈버거 피자 치즈롤 (L),E,,,
2525,피자_더블 치즈버거 피자 치즈롤 (P),E,,,
2526,피자_더블불고기 피자 (L),E,,,
2527,피자_더블체다 치즈버거 피자 골드링 (F),E,,,
2528,피자_더블체다 치즈버거 피자 골드링 (L),E,,,
2529,피자_더블체다 치즈버거 피자 골드링 (P),E,,,
2530,피자_더블체다 치즈버거 피자 골드링씬 (F),E,,,
2531,피자_더블체다 치즈버거 피자 씬 (F),E,,,
2532,피자_더블체다 치즈버거 피자 오리지널 (F),E,,,
2533,피자_더블체다 치즈버거 피자 오리지널 (L),E,,,
2534,피자_더블체다 치즈버거 피자 오리지널 (P),E,,,
2535,피자_더블체다 치즈버거 피자 치즈롤 (F),E,,,
2536,피자_더블체다 치즈버거 피자 치즈롤 (L),E,,,
2537,피자_더블체다 치즈버거 피자 치즈롤 (P),E,,,
2538,피자_더블포크쉬림프 피자 (L),E,,,
2539,피자_돈까스웨그 피자 (L),E,,,
2540,피자_돈까스웨그 피자 (M),E,,,
2541,피자_두둥 바이킹쉬림프 피자 (XL),E,,,
2542,피자_딜라이트치킨볼 피자 골드 (L),E,,,
2543,피자_딜라이트치킨볼 피자 골드 (M),E,,,
2544,피자_딜라이트치킨볼 피자 노엣지 (L),E,,,
2545,피자_딜라이트치킨볼 피자 노엣지 (M),E,,,
2546,피자_딜라이트치킨볼 피자 에그타르트 (L),E,,,
2547,피자_딜라이트치킨볼 피자 에그타르트 (M),E,,,
2548,피자_딜라이트치킨볼 피자 치즈캡 (L),E,,,
2549,피자_딜라이트치킨볼 피자 치즈캡 (M),E,,,
2550,피자_딜라이트치킨볼 피자 크림치즈 (L),E,,,
2551,피자_딜라이트치킨볼 피자 크림치즈 (M),E,,,
2552,피자_딥치즈베이컨 피자,E,,,
2553,피자_딥치즈 피자 (L),E,,,
2554,피자_딥치즈핫치킨 피자,E,,,
2555,피자_땡초불고기 피자 (L),E,,,
